,date,year,month,SIE,AO,BS,CS,ESS,LS,KS,BNS,GS,CA,HB,BB
2509,2019-06-28,2019,6,7160000,2267500,690625,773750,982500,373125,337500,259375,237500,758750,300000,147500
2510,2019-06-29,2019,6,7034375,2268750,690625,746250,952500,363750,357500,251250,206250,749375,283750,137500
2511,2019-06-30,2019,6,6894375,2267500,656875,719375,913125,368750,326875,241250,222500,748750,261875,144375
2512,2019-07-01,2019,7,6781250,2268750,680625,700625,877500,346875,310000,228750,218750,763750,239375,130625
2513,2019-07-02,2019,7,6573125,2266875,581250,678125,856250,343750,268125,201250,238125,796250,220000,110000
2514,2019-07-03,2019,7,6435625,2261875,623125,625000,839375,327500,243125,210625,265000,796250,153125,81875
2515,2019-07-04,2019,7,6247500,2263750,478750,615000,832500,293750,257500,213750,272500,798750,168750,46875
2516,2019-07-05,2019,7,6188750,2260625,495000,679375,783750,285000,253750,208125,276875,769375,131250,41875
2517,2019-07-06,2019,7,6021875,2251875,533750,614375,781875,280000,247500,200625,208750,766875,101250,34375
2518,2019-07-07,2019,7,5963750,2236250,606250,581250,780000,273125,206250,195000,198750,768125,87500,31250
2519,2019-07-08,2019,7,5879375,2260000,610625,569375,728750,241250,180000,190625,208750,735625,119375,35000
2520,2019-07-09,2019,7,5641875,2263750,527500,549375,671875,215000,181250,190625,225000,706250,68125,43125
2521,2019-07-10,2019,7,5500000,2266250,521875,544375,635000,193125,177500,185625,225625,675000,32500,43125
2522,2019-07-11,2019,7,5442500,2266250,560000,531250,560625,193750,163750,183750,230625,646875,74375,29375
2523,2019-07-12,2019,7,5197500,2269375,528750,489375,460625,191875,144375,183125,213750,643750,55625,16250
2524,2019-07-13,2019,7,5023125,2272500,499375,421875,421250,210000,141250,174375,207500,621875,34375,15625
2525,2019-07-14,2019,7,5077500,2274375,471875,482500,468125,216875,135000,180000,201250,615000,18750,13750
2526,2019-07-15,2019,7,5094375,2276250,406875,501875,483750,236875,163125,185000,191875,601250,32500,10625
2527,2019-07-16,2019,7,5177500,2275625,527500,484375,514375,245000,161875,179375,174375,596875,8750,8125
2528,2019-07-17,2019,7,5039375,2275625,473750,463125,588750,235000,142500,158125,136250,549375,6250,10625
2529,2019-07-18,2019,7,4931875,2266875,463750,441875,580625,247500,98750,144375,120000,555000,1875,6875
2530,2019-07-19,2019,7,4933750,2263125,469375,468125,614375,222500,68750,158125,149375,506875,625,11250
2531,2019-07-20,2019,7,4854375,2267500,493750,460000,503750,235625,79375,155000,131250,515000,3125,5625
2532,2019-07-21,2019,7,4841875,2262500,531875,411875,535625,246875,74375,139375,117500,513125,2500,5625
2533,2019-07-22,2019,7,4764375,2262500,555625,456250,570625,185000,59375,143125,110625,405000,8125,5625
2534,2019-07-23,2019,7,4793125,2253750,611250,375625,535000,215625,58750,137500,89375,497500,11250,5000
2535,2019-07-24,2019,7,4640625,2262500,552500,344375,416875,223750,67500,138750,85625,533125,7500,6875
2536,2019-07-25,2019,7,4610625,2270000,579375,313750,353125,226875,80625,152500,93125,531875,0,7500
2537,2019-07-26,2019,7,4696250,2270625,590000,317500,439375,216250,89375,145625,106250,515000,0,6250
2538,2019-07-27,2019,7,4524375,2263125,574375,316875,335000,220625,76875,153125,91250,488125,0,3750
2539,2019-07-28,2019,7,4412500,2248750,588125,308125,301875,211250,80000,141875,86250,435625,625,6875
2540,2019-07-29,2019,7,4394375,2240625,569375,326875,383750,208750,78125,149375,64375,366875,0,2500
2541,2019-07-30,2019,7,4365625,2242500,575000,342500,360000,213125,74375,133125,80000,341875,625,1250
2542,2019-07-31,2019,7,4293125,2235625,541250,321875,368750,222500,60625,125000,72500,343750,0,0
2543,2019-08-01,2019,8,4161875,2235625,433125,287500,364375,211875,54375,143125,90625,340000,0,1250
2544,2019-08-02,2019,8,4029375,2232500,367500,268750,344375,186875,55625,138750,88125,345625,0,1250
2545,2019-08-03,2019,8,4036250,2232500,422500,277500,350625,172500,52500,139375,75625,310625,0,1250
2546,2019-08-04,2019,8,4008125,2240000,421250,294375,307500,186875,57500,139375,48125,311250,0,1250
2547,2019-08-05,2019,8,3960000,2240625,374375,293125,290625,193125,65000,143750,58750,289375,0,0
2548,2019-08-06,2019,8,3856875,2237500,376875,287500,254375,185000,63750,138125,55625,255625,0,0
2549,2019-08-07,2019,8,3906250,2243750,432500,272500,245625,186250,63750,135625,63750,260000,0,0
2550,2019-08-08,2019,8,3832500,2245000,448750,250000,176875,180625,59375,136875,63750,270625,0,0
2551,2019-08-09,2019,8,3788125,2245625,451250,234375,183125,153750,38750,131875,40625,307500,0,0
2552,2019-08-10,2019,8,3623750,2192500,445625,231250,146875,93750,24375,138125,64375,286875,0,0
2553,2019-08-11,2019,8,3595000,2164375,420625,229375,164375,75000,19375,140000,59375,322500,0,0
2554,2019-08-12,2019,8,3511250,2153750,371250,228750,191250,69375,20000,141875,78125,255000,0,0
2555,2019-08-13,2019,8,3481250,2133125,398125,234375,206875,33125,18125,141875,65625,250000,0,0
2556,2019-08-14,2019,8,3451875,2165625,345625,218750,180625,71250,15625,151875,67500,229375,0,625
2557,2019-08-15,2019,8,3502500,2175000,382500,223125,168750,105000,9375,143750,48750,244375,0,1250
2558,2019-08-16,2019,8,3378750,2102500,370000,197500,153750,47500,7500,137500,75625,281875,0,1875
2559,2019-08-17,2019,8,3311250,2086250,406250,211875,111875,16875,625,135000,73125,265625,0,1250
2560,2019-08-18,2019,8,3311875,2103750,398125,205625,117500,16875,3125,137500,64375,258750,0,1875
2561,2019-08-19,2019,8,3301875,2055000,370000,204375,116250,40000,3750,136250,73750,297500,0,1875
2562,2019-08-20,2019,8,3132500,1963750,356875,141250,87500,24375,1250,135000,98125,322500,0,1875
2563,2019-08-21,2019,8,3093750,1977500,344375,146250,111250,15625,0,127500,115000,250000,0,2500
2564,2019-08-22,2019,8,2954375,1810000,351875,175000,93125,5000,0,131875,110000,275625,0,625
2565,2019-08-23,2019,8,2948750,1885000,373125,159375,75000,6250,0,131875,101875,213750,0,625
2566,2019-08-24,2019,8,3061250,1936875,346250,147500,91875,27500,0,141875,103125,264375,0,1250
2567,2019-08-25,2019,8,3195625,1961875,335000,200625,97500,69375,625,140625,81875,308125,0,0
2568,2019-08-26,2019,8,3140000,1957500,332500,172500,94375,71875,625,129375,56250,315625,0,0
2569,2019-08-27,2019,8,3187500,2009375,320625,195000,102500,97500,1250,127500,33750,296250,0,0
2570,2019-08-28,2019,8,3208125,2027500,346250,188125,95625,111250,1250,103750,32500,299375,0,0
2571,2019-08-29,2019,8,3210000,2055000,355000,199375,106875,44375,0,95000,36875,316875,0,0
2572,2019-08-30,2019,8,3188125,2005000,364375,214375,103750,37500,0,90000,52500,316875,0,0
2573,2019-08-31,2019,8,3150625,2018125,363750,203750,78125,46250,0,78750,44375,317500,0,0
2574,2019-09-01,2019,9,3179375,2045625,367500,206875,81875,33750,0,79375,50625,310625,0,0
2575,2019-09-02,2019,9,3198750,2048125,405000,195625,63750,39375,0,74375,70625,300000,0,0
2576,2019-09-03,2019,9,3173125,2057500,395000,156250,51875,46250,0,74375,70000,301250,0,0
2577,2019-09-04,2019,9,3121875,2015625,415625,144375,51250,44375,0,71875,74375,301875,0,0
2578,2019-09-05,2019,9,3277500,2071250,435625,185625,52500,34375,0,81250,79375,337500,0,0
2579,2019-09-06,2019,9,3338750,2091250,422500,209375,46250,51875,625,90625,76875,346250,0,0
2580,2019-09-07,2019,9,3324375,2119375,386250,180000,46875,73750,625,100000,85625,331250,0,0
2581,2019-09-08,2019,9,3261875,2099375,377500,168750,39375,52500,625,108125,94375,320625,0,625
2582,2019-09-09,2019,9,3251250,2098125,363750,153750,32500,72500,0,121250,96250,310000,0,1250
2583,2019-09-10,2019,9,3242500,2122500,336875,148750,26250,85000,625,120000,79375,321250,0,625
2584,2019-09-11,2019,9,3208125,2139375,350000,156250,22500,73125,1875,86250,64375,310625,0,1250
2585,2019-09-12,2019,9,3203750,2130000,323750,148750,25000,71875,1250,89375,78125,333750,0,1875
2586,2019-09-13,2019,9,3184375,2134375,335000,140625,26875,68125,1250,60000,61875,350625,0,2500
2587,2019-09-14,2019,9,3167500,2134375,341875,122500,33750,74375,1250,47500,60625,346875,0,4375
2588,2019-09-15,2019,9,3171250,2116250,356250,141875,32500,74375,1875,41875,63125,333125,0,5625
2589,2019-09-16,2019,9,3280000,2151250,372500,171250,73125,69375,1875,32500,66250,331875,0,8750
2590,2019-09-17,2019,9,3306875,2173750,376250,165625,76875,58750,1875,29375,76250,335000,0,10000
2591,2019-09-18,2019,9,3421875,2198125,396875,197500,93125,55000,1250,35625,96875,335625,0,10000
2592,2019-09-19,2019,9,3470000,2203750,396875,201250,100625,56875,0,37500,115000,341875,0,10625
2593,2019-09-20,2019,9,3525000,2196250,399375,210000,115625,50625,0,41250,146875,351875,0,10000
2594,2019-09-21,2019,9,3551875,2184375,406875,215625,113125,42500,0,48125,154375,376875,0,9375
2595,2019-09-22,2019,9,3579375,2167500,421875,218750,131250,43750,0,48750,138750,395000,0,12500
2596,2019-09-23,2019,9,3641875,2182500,442500,219375,143125,41875,0,48750,146875,401250,0,14375
2597,2019-09-24,2019,9,3685625,2201875,444375,230000,148750,38750,0,47500,139375,421875,0,10625
2598,2019-09-25,2019,9,3700625,2185625,463750,239375,133750,33125,0,46875,149375,431250,0,15000
2599,2019-09-26,2019,9,3690000,2181875,469375,249375,139375,28750,0,50000,140625,415625,0,13750
2600,2019-09-27,2019,9,3728125,2183750,485000,253750,148750,25000,0,44375,155000,423125,0,6875
2601,2019-09-28,2019,9,3806875,2191875,513750,246250,164375,25000,0,53125,173125,430625,0,8750
2602,2019-09-29,2019,9,3813750,2190625,516875,236875,161250,25625,0,62500,176250,426250,0,16250
2603,2019-09-30,2019,9,3886875,2200625,536250,234375,169375,43750,0,54375,186250,441250,0,17500
2604,2019-10-01,2019,10,3931875,2213750,551250,229375,172500,53750,625,69375,194375,428125,0,14375
2605,2019-10-02,2019,10,3934375,2225625,563125,222500,173125,59375,625,70000,174375,433125,0,10000
2606,2019-10-03,2019,10,3974375,2225625,567500,213750,168125,76875,625,76250,183125,450000,0,11250
2607,2019-10-04,2019,10,3992500,2216875,570000,205625,169375,84375,1875,76250,200000,455625,0,11875
2608,2019-10-05,2019,10,3985000,2212500,569375,213750,178750,88750,3125,67500,187500,448750,0,15000
2609,2019-10-06,2019,10,4032500,2220625,583125,226875,191875,89375,4375,55000,176250,471250,0,13750
2610,2019-10-07,2019,10,4068750,2218125,588750,240000,205625,102500,1875,40625,155625,500000,0,15625
2611,2019-10-08,2019,10,4035000,2203750,576875,243125,201250,103125,625,29375,166250,495000,0,15625
2612,2019-10-09,2019,10,4066250,2206250,579375,242500,200000,106250,1875,34375,180000,498125,0,17500
2613,2019-10-10,2019,10,4145000,2225000,579375,256250,214375,121875,1875,35000,192500,505625,0,12500
2614,2019-10-11,2019,10,4200000,2228125,587500,260000,230000,131875,1250,34375,200625,503750,0,16875
2615,2019-10-12,2019,10,4243125,2229375,587500,265000,219375,123750,0,43125,228125,527500,0,18750
2616,2019-10-13,2019,10,4297500,2241250,598125,256875,208750,127500,625,60625,240000,547500,0,16250
2617,2019-10-14,2019,10,4366875,2259375,600000,256250,216875,143125,5625,79375,252500,533750,0,20000
2618,2019-10-15,2019,10,4443125,2267500,599375,254375,221250,176250,10625,84375,250625,558750,0,19375
2619,2019-10-16,2019,10,4521250,2271250,595000,245000,226250,200000,20625,88125,267500,586250,0,19375
2620,2019-10-17,2019,10,4630000,2269375,605625,248750,231250,223125,31875,96875,290000,610625,0,20000
2621,2019-10-18,2019,10,4739375,2268125,621875,246875,243125,250625,35625,114375,301250,636875,0,20625
2622,2019-10-19,2019,10,4820000,2265625,641250,240000,260625,276250,35000,128125,305000,645625,0,21875
2623,2019-10-20,2019,10,4840000,2257500,651875,231250,290000,307500,22500,141875,293750,616250,0,22500
2624,2019-10-21,2019,10,4878125,2257500,659375,225000,325625,323750,30625,149375,298125,577500,0,22500
2625,2019-10-22,2019,10,4946875,2263750,685625,234375,349375,335625,40000,151875,299375,548750,0,22500
2626,2019-10-23,2019,10,5051250,2265625,700625,247500,362500,371250,50000,144375,292500,576875,0,22500
2627,2019-10-24,2019,10,5221875,2264375,712500,256875,403125,427500,63750,152500,288750,610000,0,22500
2628,2019-10-25,2019,10,5426875,2266250,731250,270625,459375,469375,81875,170625,296250,631875,0,22500
2629,2019-10-26,2019,10,5616250,2267500,724375,269375,541250,505625,116875,188750,301875,651875,0,22500
2630,2019-10-27,2019,10,5868125,2267500,725000,267500,657500,543750,160625,193750,314375,681250,0,22500
2631,2019-10-28,2019,10,6129375,2266875,704375,271875,803125,573125,221875,203750,326250,708125,0,22500
2632,2019-10-29,2019,10,6236875,2268750,686875,263750,862500,593125,253750,200625,316875,738125,0,22500
2633,2019-10-30,2019,10,6491250,2268750,703125,270000,966250,620625,347500,210000,322500,728750,0,22500
2634,2019-10-31,2019,10,6670625,2271875,696250,275625,1027500,655000,445625,213750,330000,696875,0,21875
2635,2019-11-01,2019,11,6905000,2274375,701875,286875,1085625,695000,517500,228125,340625,711250,0,20625
2636,2019-11-02,2019,11,7110000,2277500,728125,306875,1127500,746875,562500,223125,344375,731250,0,21875
2637,2019-11-03,2019,11,7261250,2278750,751875,325625,1143750,773125,580625,221875,352500,766875,0,22500
2638,2019-11-04,2019,11,7367500,2278750,784375,328125,1148750,791875,583750,219375,357500,808750,0,22500
2639,2019-11-05,2019,11,7488125,2278750,793125,338125,1179375,793125,585625,225625,373125,853125,0,22500
2640,2019-11-06,2019,11,7591250,2279375,812500,355000,1182500,796250,609375,238750,375000,872500,0,22500
2641,2019-11-07,2019,11,7686875,2278125,838125,359375,1155000,795625,638125,246250,379375,911250,0,22500
2642,2019-11-08,2019,11,7782500,2278125,891875,327500,1138750,797500,666875,263125,379375,939375,625,22500
2643,2019-11-09,2019,11,7835000,2279375,910000,315625,1155000,797500,682500,246250,389375,961875,625,22500
2644,2019-11-10,2019,11,7828125,2276875,903750,331875,1163750,797500,648750,255625,389375,952500,2500,22500
2645,2019-11-11,2019,11,7876875,2278125,929375,359375,1160000,797500,616250,279375,386250,957500,6250,23750
2646,2019-11-12,2019,11,7969375,2276875,963750,408125,1133750,797500,617500,274375,392500,977500,6250,29375
2647,2019-11-13,2019,11,8033750,2278750,981875,436875,1102500,796875,643125,270000,396250,981250,8750,41250
2648,2019-11-14,2019,11,8078125,2278750,984375,465000,1088750,797500,658125,264375,405000,998750,7500,35625
2649,2019-11-15,2019,11,8160625,2278750,988750,496250,1125000,797500,636250,263750,404375,1010000,9375,54375
2650,2019-11-16,2019,11,8236250,2277500,988750,521875,1155625,797500,618750,255000,395000,1025000,25000,76875
2651,2019-11-17,2019,11,8300625,2277500,988750,546875,1165625,796875,609375,247500,393750,1036875,33125,90625
2652,2019-11-18,2019,11,8441250,2278125,988750,591875,1188750,794375,615000,233750,397500,1043750,60625,99375
2653,2019-11-19,2019,11,8546875,2278125,988750,644375,1198125,796250,636875,215625,410000,1051250,71250,110000
2654,2019-11-20,2019,11,8603125,2278125,988750,676250,1209375,796250,615625,239375,410625,1071875,58750,130000
2655,2019-11-21,2019,11,8746250,2279375,988125,684375,1213750,797500,681250,256875,420000,1082500,66250,146250
2656,2019-11-22,2019,11,8862500,2278125,988125,700000,1218750,797500,735000,279375,422500,1082500,81250,150000
2657,2019-11-23,2019,11,8896875,2278125,985000,725000,1218750,797500,768750,278750,418125,1066250,86875,141250
2658,2019-11-24,2019,11,8985000,2278125,984375,766250,1220625,797500,751875,301875,425625,1070000,105625,123750
2659,2019-11-25,2019,11,9079375,2277500,988750,788125,1221875,797500,766250,325625,439375,1083125,116875,122500
2660,2019-11-26,2019,11,9102500,2278125,988750,730625,1210000,797500,803125,343125,453125,1099375,141250,132500
2661,2019-11-27,2019,11,9169375,2277500,987500,658125,1209375,797500,863125,362500,455625,1094375,178125,135625
2662,2019-11-28,2019,11,9232500,2278750,988750,638750,1218750,797500,878750,376875,451250,1095625,210000,138125
2663,2019-11-29,2019,11,9310000,2278750,987500,680625,1220000,797500,897500,370000,443125,1103125,202500,158750
2664,2019-11-30,2019,11,9286250,2278750,988750,728750,1212500,797500,885625,323125,452500,1108125,173750,163125
2665,2019-12-01,2019,12,9347500,2277500,988750,730625,1211250,797500,868125,308750,458125,1111875,244375,168125
2666,2019-12-02,2019,12,9458750,2277500,986875,753125,1209375,797500,841250,318750,448750,1111875,308125,195625
2667,2019-12-03,2019,12,9583125,2277500,988750,810625,1215000,797500,822500,319375,441250,1122500,354375,225000
2668,2019-12-04,2019,12,9711875,2278750,988750,858750,1221250,797500,825000,308125,438125,1122500,393125,263125
2669,2019-12-05,2019,12,9798750,2275625,988750,889375,1221250,797500,834375,285625,413750,1130000,454375,276875
2670,2019-12-06,2019,12,9968125,2278750,988750,903125,1221875,796875,871875,276875,402500,1131250,556250,289375
2671,2019-12-07,2019,12,10163750,2279375,988750,928125,1223125,795000,885000,321875,405625,1129375,655625,310625
2672,2019-12-08,2019,12,10254375,2278125,988750,905000,1224375,797500,898750,353125,407500,1130625,697500,347500
